"year","duration","track"
"1980","2.62","Ricky"
"1980","4.04","Send One Your Love"
"1980","3.11","Seasons"
"1980","4.51","C'est La Vie"
"1980","9.31","Superstar/Until You Come Back To Me"
"1980","5.12","Nobody's Fool"
"1980","3.66","Taxi Dancing"
"1980","2.8","Pop Singer"
"1980","4.82","(Baby Tell Me) Can You Dance"
"1980","5.88","All This Love"
"1980","5.1","Monkey"
"1980","3.36","Good Thing"
"1980","2.81","He Could Be The One"
"1980","3.94","In Your Soul"
"1980","5.34","My Heart Skips A Beat"
"1980","3.88","Harden My Heart"
"1980","3.78","Games"
"1980","5.71","Buffalo Stance"
"1980","3.75","Leader Of The Pack"
"1980","4.02","It's No Crime"
"1980","4.78","Who's That Girl"
"1980","5.92","Making Love In The Rain"
"1980","3.99","Playing With The Boys"
"1980","3.84","Days Gone By"
"1980","3.6","Feels So Right"
"1980","5.72","Talking Back To The Night"
"1980","4.24","I'll Fall In Love Again"
"1980","3.72","The Second Time Around"
"1980","4.15","""Make No Mistake, He's Mine"""
"1980","4.05","""That Was Then, This Is Now"""
"1980","4.45","Soul Provider"
"1980","4.23","All Right"
"1980","3.66","Your Love Is King"
"1980","4.88","There'll Be Sad Songs (To Make You Cry)"
"1980","3.51","Gotta Have More Love"
"1980","4.63","One Good Woman"
"1980","4.46","Pour Some Sugar On Me"
"1980","5.01","Do Me Baby"
"1980","4.73","In A Big Country"
"1980","3.72","Castles In The Air"
"1980","3.58","Foolin' Yourself"
"1980","5.38","Armageddon It"
"1980","4.44","You Should Be Mine (The Woo Woo Song)"
"1980","3.58","He Can't Love You"
"1980","3.18","The Honeythief"
"1980","2.42","Alphabet St."
"1980","4.05","Heaven In Your Eyes"
"1980","5.77","When Your Heart Is Weak"
"1980","6.12","Underneath The Radar"
"1980","4.14","Comin' In And Out Of Your Life"
"1980","3.53","Straight From The Heart"
"1980","2.79","Let Me Love You Tonight"
"1980","4.7","The Valley Road"
"1980","3.54","All Touch"
"1980","5.04","Everything She Wants"
"1980","3.98","P.Y.T. (Pretty Young Thing)"
"1980","3.98","Love On The Airwaves"
"1980","3.17","This Time"
"1980","3.08","You Don't Know Me"
"1980","3.32","How 'bout Us"
"1980","4.78","Hold Me"
"1980","3.27","Walks Like A Lady"
"1980","3.33","Hands On The Radio"
"1980","4.45","Wait On Love"
"1980","4.25","I Pledge My Love"
"1980","4.32","It's Gonna Be Special"
"1980","3.9","All My Life"
"1980","3.97","When I'm With You"
"1980","6.97","Abacab"
"1980","4.06","Giving Up On Love"
"1980","4.74","Is This Love"
"1980","3.35","Downtown"
"1980","4.27","Girlfriend"
"1980","5.78","Situation"
"1980","3.16","First Time Love"
"1980","3.54","""Young Thing, Wild Dreams (Rock Me)"""
"1980","4.41","Right Here Waiting"
"1980","4.03","Closer To Fine"
"1980","3.9","Flashdance...What A Feeling"
"1980","4.68","This Is My Night"
"1980","4.46","New Day For You"
"1980","4.03","I Want It All"
"1980","5.71","Big Mistake"
"1980","4.03","On The Wings Of Love"
"1980","3","Stand By Me"
"1980","4.03","On The Radio"
"1980","3.56","A Little Respect"
"1980","3.9","Let's Get It Up"
"1980","4.99","A Night To Remember"
"1980","3.72","Something About You"
"1980","3.62","Communication"
"1980","3.89","Knocked Out"
"1980","4","Suddenly"
"1980","5.56","China Girl"
"1980","5.91","Hysteria"
"1980","3.34","Walking Through Walls"
"1980","3.27","The One I Love"
"1980","7.12","Remember What You Like"
"1980","4.17","Caught Up In The Rapture"
"1980","4.42","Edge Of A Broken Heart"
"1980","4.43","Babe"
"1980","3.48","Everything Is Alright"
"1980","4.31","Talk It Over"
"1980","3.73","Talk Dirty To Me"
"1980","2.99","Desire"
"1980","3.85","Stand Up"
"1980","3.63","Ballerina Girl"
"1980","4.67","Coming Up Close"
"1980","4.55","In My Dreams"
"1980","3.67","Hot Water"
"1980","4.03","Cover Girl"
"1980","4.86","Greatest Love Of All"
"1980","4.62","You Give Good Love"
"1980","4.84","Valley Girl"
"1980","4.61","Sign Your Name"
"1980","4.09","I Love You"
"1980","4.38","You're The Only Woman (You & I)"
"1980","6.48","Brite Eyes"
"1980","7.37","The Oak Tree"
"1980","3.62","With You All The Way"
"1980","1.59","""Let's Go Dancin' (ooh La, La, La)"""
"1980","5.37","I Need Love"
"1980","3.81","(Pride) In The Name Of Love"
"1980","3.86","Be Good To Yourself"
"1980","3.71","Give Me The Night"
"1980","4.25","Texas In My Rear View Mirror"
"1980","5.75","The Very Best In You"
"1980","2.96","Route 66"
"1980","3.84","Mirror Man"
"1980","4.82","(I've Had) The Time Of My Life"
"1980","3.64","Like A Virgin"
"1980","4.33","A Woman In Love (It's Not Me)"
"1980","4","If I Could Turn Back Time"
"1980","3.49","Heartbreaker"
"1980","3.59","""Baby, Come To Me"""
"1980","3.96","You Can Do Magic"
"1980","2.56","Sea Of Love"
"1980","4","Running Back"
"1980","4.2","We Connect"
"1980","4.1","Solitaire"
"1980","3.48","Do You Believe In Love"
"1980","3.05","Be With You"
"1980","4.92","Never Surrender"
"1980","4.09","Freak-A-Ristic"
"1980","3.76","Hold Me"
"1980","7.61","Early In The Morning"
"1980","3.61","""Mama, Weer All Crazee Now"""
"1980","3.66","Always Something There To Remind Me"
"1980","5.61","Lead Me On"
"1980","3.72","Something To Grab For"
"1980","4.79","Cherry Bomb"
"1980","3.43","Go For Soda"
"1980","5.75","I'm A Believer"
"1980","3.58","Strength"
"1980","6.63","Still Of The Night"
"1980","7.57","And The Beat Goes On"
"1980","4","Reason To Live"
"1980","4.21","Part-Time Lover"
"1980","3.71","New World Man"
"1980","3.99","Driven Out"
"1980","4.05","All Out Of Love"
"1980","3.4","Poison Arrow"
"1980","3.91","We've Got Tonight"
"1980","4.83","Here We Are"
"1980","3.75","Feel Like A Number"
"1980","4.13","Rock Of Ages"
"1980","3.41","Saved By Zero"
"1980","4.84","Message In A Bottle"
"1980","3.49","Love Theme From St. Elmo's Fire (Instrumental)"
"1980","3.18","Circle"
"1980","4.71","Was It Nothing At All"
"1980","3.87","To Be A Lover"
"1980","3.71","Nice Girls"
"1980","4.57","Believe In Me"
"1980","4.8","Romancing The Stone"
"1980","4.73","Pink Houses"
"1980","3.82","Open Your Heart"
"1980","4.52","Too Much Time On My Hands"
"1980","4.19","I Drove All Night"
"1980","4.29","America"
"1980","6.82","Be Your Man"
"1980","4.84","Fashion"
"1980","3.17","Lucky Me"
"1980","3.97","Broken Hearted Me"
"1980","6.57","A Little Bit Of Love (Is All It Takes)"
"1980","3.52","""Tonight, I Celebrate My Love"""
"1980","4.06","Who Wears These Shoes?"
"1980","4.29","The Right Thing"
"1980","3.15","Blues Power"
"1980","3.62","Sweet Dreams (Are Made Of This)"
"1980","5.2","Yo No Se"
"1980","4.36","Walk The Dinosaur"
"1980","4.59","Eye Of The Zombie"
"1980","3.74","The Walls Came Down"
"1980","6.01","Don't Disturb This Groove"
"1980","3.19","Hard Times"
"1980","4.16","17"
"1980","5.06","Throwaway"
"1980","5.24","Don't Say No Tonight"
"1980","5.37","Take Me Back"
"1980","3.08","Oh Yeah"
"1980","4.77","Electric Kingdom"
"1980","4.88","Everything In My Heart"
"1980","5.07","Hard To Say I'm Sorry"
"1980","4.54","Push It"
"1980","4.01","Dance Hall Days"
"1980","5.16","Love Me Tomorrow"
"1980","5.09","Money Changes Everything"
"1980","4.24","When Love Comes To Town"
"1980","3.31","In America"
"1980","4.19","The Metro"
"1980","4.84","Never Let Me Down Again"
"1980","4.68","Angel Eyes"
"1980","4.37","Alone Again"
"1980","5.24","Gotta Get You Home Tonight"
"1980","4.49","Love Kills"
"1980","6.39","Jam On It"
"1980","4.87","Lonely In Love"
"1980","3.98","That Lovin' You Feelin' Again"
"1980","5.52","Welcome To The Boomtown"
"1980","3.21","The Sound Of Goodbye"
"1980","7.9","Walking Into Sunshine"
"1980","5.27","My Kind Of Lady"
"1980","4.04","Same Ole Love (365 Days A Year)"
"1980","4.38","Somebody's Baby"
"1980","4.82","Wango Tango"
"1980","4.28","I Saw Him Standing There"
"1980","3.54","Forever Mine"
"1980","4.73","Fireflies"
"1980","3.49","Rooty Toot Toot"
"1980","5.14","Kisses On The Wind"
"1980","2.13","Come Go With Me"
"1980","4.47","Very Special"
"1980","3.96","We're Ready"
"1980","4.4","Hide Your Heart"
"1980","4.41","Forever"
"1980","5.04","Head To Toe"
"1980","4.31","I'm Not The Man I Used To Be"
"1980","3.75","I Didn't Mean To Turn You On"
"1980","4.91","Here Comes The Rain Again"
"1980","3.7","Take The L."
"1980","3.53","I Want A New Drug"
"1980","5.08","Deja Vu"
"1980","5.32","Ain't Nobody"
"1980","4.16","Is There Something I Should Know"
"1980","4.31","Coward Of The County"
"1980","4.02","Lola"
"1980","3.76","My Guy"
"1980","5.16","Tunnel Of Love"
"1980","4.3","Heartbreaker"
"1980","4.8","I Hear You Now"
"1980","5.38","Once Bitten Twice Shy"
"1980","3.59","Cruel Summer"
"1980","3.71","Overjoyed"
"1980","4.09","""Working My Way Back To You/Forgive Me, Girl"""
"1980","4.01","Stand Or Fall"
"1980","3.66","Nobody Wins"
"1980","3.75","Strung Out"
"1980","4.27","Leader Of The Band"
"1980","4.21","The Search Is Over"
"1980","6.31","Gloria"
"1980","3.32","Got To Rock On"
"1980","5.51","Secret Lovers"
"1980","3.3","Uptown Girl"
"1980","4.09","I Found Somebody"
"1980","4.28","Hangin' Tough"
"1980","6.21","Full Of Fire"
"1980","3.82","I'd Do It All Again"
"1980","4.12","Family Man"
"1980","3.78","Don't Be Afraid Of The Dark"
"1980","3.36","Any Way You Want It"
"1980","4.65","I Ain't Gonna Stand For It"
"1980","4.22","Call Me"
"1980","3.26","When Things Go Wrong"
"1980","3.7","Tomorrow Doesn't Matter Tonight"
"1980","5.66","Day-In Day-Out"
"1980","3.61","Alabama Getaway"
"1980","4.03","I Need You"
"1980","5.14","Abracadabra"
"1980","4.67","Atomic"
"1980","4.2","Jane"
"1980","4.18","Now It's My Turn"
"1980","4.23","Every Breath You Take"
"1980","3.51","Wishing Well"
"1980","3.93","The Real Thing"
"1980","5.72","Another Ticket"
"1980","3.44","No Night So Long"
"1980","4.47","Would I Lie To You?"
"1980","3.48","I Lost On Jeopardy"
"1980","3.43","Jungle Boy"
"1980","3.95","Burning Down One Side"
"1980","3.87","Victory"
"1980","3.35","Boulevard"
"1980","3.33","I Don't Need You"
"1980","5.45","I Know There's Something Going On"
"1980","4","Fading Away"
"1980","3.57","Steal Away"
"1980","4.92","The Medicine Song"
"1980","5.08","I Want To Know What Love Is"
"1980","5.07","Walking Away"
"1980","4.15","Islands In The Stream"
"1980","6.15","Living In The Background"
"1980","5.04","Young Turks"
"1980","4.15","Ever Since The World Began"
"1980","4.56","Shelter"
"1980","4.97","The Way You Make Me Feel"
"1980","4.38","Don't Ask Me Why"
"1980","2.97","Rumbleseat"
"1980","4.65","A Word In Spanish"
"1980","3.84","Never Too Much"
"1980","3.6","My Paradise"
"1980","5.2","Whatever You Decide"
"1980","6.82","Let's Dance (Make Your Body Move)"
"1980","6.76","Paradise City"
"1980","4.51","Endless Summer Nights"
"1980","3.55","Start Me Up"
"1980","4.38","Shelter Me"
"1980","5.79","The Visitors"
"1980","4.8","Mistaken Identity"
"1980","4.52","Urgent"
"1980","5.92","Radar Love"
"1980","3.81","Baby Step Back"
"1980","4.67","Let's Go Crazy"
"1980","4.37","No Easy Way Out"
"1980","3.22","I Know What Boys Like"
"1980","5.66","My Girl"
"1980","3.65","Alone"
"1980","3.41","Fake Friends"
"1980","4.56","Sweetheart Like You"
"1980","4.11","Take My Heart (You Can Have It If You Want It)"
"1980","5.71","Women"
"1980","3.98","The Same Love"
"1980","4.52","Facts Of Love"
"1980","5.22","Infatuation"
"1980","4.48","Imagine"
"1980","3.69","Why Can't This Night Go On Forever"
"1980","3.9","Run To You"
"1980","3.82","Wonderland"
"1980","4.13","Nothin' At All"
"1980","4.74","Some People"
"1980","3.51","Groovy Kind Of Love"
"1980","8.13","Let's Get Serious"
"1980","4.56","Undercover Of The Night"
"1980","4.12","""De Do Do Do, De Da Da Da"""
"1980","4.25","You Keep Me Hangin' On"
"1980","3.93","It's My Turn"
"1980","4.62","I Still Haven't Found What I'm Looking For"
"1980","4.1","I Got The Feelin' (It's Over)"
"1980","6.9","Got To Love Somebody"
"1980","3.82","Leather And Lace"
"1980","3.26","Only You"
"1980","4.17","Vox Humana"
"1980","3.98","Two Less Lonely People In The World"
"1980","3.92","Mystery Lady"
"1980","4.39","What About Me?"
"1980","6.08","""Mercy, Mercy, Mercy"""
"1980","3.93","Keep The Fire Burnin'"
"1980","4.97","Sanctify Yourself"
"1980","3.96","No Frills Love"
"1980","3.22","Faith"
"1980","3.66","A Little In Love"
"1980","3.69","Love Will Turn You Around"
"1980","4.62","Leave A Light On"
"1980","4.42","Gypsy"
"1980","3.99","Can't Wait All Night"
"1980","4.16","Four Little Diamonds"
"1980","4.09","Seventeen"
"1980","5.23","I Remember You"
"1980","4.5","Missing You"
"1980","3.69","Thief Of Hearts"
"1980","4.36","One Step Up"
"1980","4.02","One Lover At A Time"
"1980","4.94","Painted Picture"
"1980","4.46","Words"
"1980","4.84","Hold Me 'til The Mornin' Comes"
"1980","4.19","Is This The End"
"1980","4.42","Just Be My Lady"
"1980","3.94","No Lookin' Back"
"1980","4.52","Don't Take It Personal"
"1980","4.12","Right Away"
"1980","5.46","Why You Treat Me So Bad"
"1980","6.26","""Boy, I've Been Told"""
"1980","3.64","Mad About You"
"1980","3","What Are We Doin' In Love"
"1980","4.94","Got It Made"
"1980","3.86","Jesse"
"1980","3.9","Why Me"
"1980","6.11","Twilight Zone/Twilight Tone"
"1980","3.84","Turn Your Love Around"
"1980","3.35","Our House"
"1980","3.41","California Dreamin'"
"1980","5.25","Rain In The Summertime"
"1980","2.66","American Made"
"1980","5.42","Heroes"
"1980","3.91","Come Dancing"
"1980","2.83","The Other Guy"
"1980","4.03","I Don't Want To Know Your Name"
"1980","3.93","Bad Boy"
"1980","3.78","Try Again"
"1980","4.98","Work That Body"
"1980","4.05","I'm Your Man"
"1980","4.36","Shadows Of The Night"
"1980","3.75","Pop Life"
"1980","3.95","Every Little Step"
"1980","3.82","Sunshine"
"1980","4.29","Blame It On The Radio"
"1980","4.28","No One Can Love You More Than Me"
"1980","4.35","Slipping Away"
"1980","3.61","Shandi"
"1980","3.95","Tonight"
"1980","4.07","Rush Hour"
"1980","4.11","Who Will You Run To"
"1980","4.08","Never Give Up On A Good Thing"
"1980","5.04","Any Love"
"1980","4.68","Wanna Be With You"
"1980","3.11","Living In A Box"
"1980","3.14","I Do"
"1980","5.05","Songbird"
"1980","4.33","Union Of The Snake"
"1980","3.76","Baby Talks Dirty"
"1980","4.66","Roll Me Away"
"1980","3.89","You Are The Girl"
"1980","3.71","Don't Tell Me Lies"
"1980","8.69","Saturday Love"
"1980","4.02","I Found Someone"
"1980","3.08","Pop Song 89"
"1980","3.68","Down Under"
"1980","4.78","Tired Of Being Blonde"
"1980","3.67","If Looks Could Kill"
"1980","4.42","I Made It Through The Rain"
"1980","4.81","Don't Lose My Number"
"1980","4.39","Living Inside Myself"
"1980","5.14","Empty Garden (Hey Hey Johnny)"
"1980","3.71","Niagara Falls"
"1980","3.6","Stand Back"
"1980","3.92","Rhythm Is Gonna Get You"
"1980","4.06","The Horizontal Bop"
"1980","4.18","You Got It All"
"1980","2.72","Ch Ch Cherie"
"1980","3.09","Tell That Girl To Shut Up"
"1980","4.23","I Wouldn't Beg For Water"
"1980","6.28","Sowing The Seeds Of Love"
"1980","4.33","After All"
"1980","3.63","Someday"
"1980","2.41","How Do I Make You"
"1980","3.92","I Don't Want To Walk Without You"
"1980","5.72","Heartbreak Hotel"
"1980","3.39","Magic Carpet Ride"
"1980","4.49","Magic"
"1980","3.57","I Won't Forget You"
"1980","3.34","Love And Pride"
"1980","3.77","Breakout"
"1980","2.94","It's Still Rock And Roll To Me"
"1980","3.98","I Can't Hold Back"
"1980","4.24","We Don't Talk Anymore"
"1980","4.19","Sweetheart"
"1980","3.5","You Got It"
"1980","3.52","(You Gotta) Fight For Your Right (To Party!)"
"1980","4.23","Love Is Forever"
"1980","4.94","Don't Let It End"
"1980","4.61","So Emotional"
"1980","4.74","Who's Zoomin' Who"
"1980","3.34","Truly"
"1980","4.21","You Send Me"
"1980","4.2","Don't Answer Me"
"1980","4.53","Round & Round"
"1980","4","Divided Hearts"
"1980","4.17","The Best"
"1980","3.93","Get That Love"
"1980","4.26","Love Me In A Special Way"
"1980","4.07","Nowhere To Run"
"1980","3.53","Could It Be Love"
"1980","3.34","Eat It"
"1980","5.31","Night Moves"
"1980","4.21","Watching Over You"
"1980","3.84","Weapons Of Love"
"1980","2.97","Stranger"
"1980","4.14","Don't Forget Me (When I'm Gone)"
"1980","4.32","Real Love"
"1980","4.7","Just One More Time"
"1980","4.76","I Could Be Good For You"
"1980","5.99","Cold Blooded"
"1980","4.06","Don't Make Me Over"
"1980","4.65","Notorious"
"1980","3.08","Seven Bridges Road"
"1980","4.71","Hot For Teacher"
"1980","9.06","The Glamorous Life"
"1980","7.28","Bad Times"
"1980","4.71","Can't Put A Price On Love"
"1980","4.28","What Love Is"
"1980","4.3","Smooth Criminal"
"1980","5.15","Walking On The Chinese Wall"
"1980","4.7","Runner"
"1980","3.64","Voo Doo"
"1980","4.13","Kiss You (When It's Dangerous)"
"1980","4.39","What's Too Much"
"1980","4.19","Treasure"
"1980","3.98","Hungry"
"1980","5.2","Land Of La La"
"1980","4.23","The War Song"
"1980","5","She's On The Left"
"1980","3.61","The Fanatic"
"1980","5.09","Some Like It Hot"
"1980","3.45","Over You"
"1980","3.76","Listen Like Thieves"
"1980","4.23","Treat Her Like A Lady"
"1980","4.6","Keep The Fire"
"1980","3.98","Hot Girls In Love"
"1980","3.63","TUSK"
"1980","4.59","Street Corner"
"1980","7.33","Talking Out Of Turn"
"1980","4.57","My Guy/My Girl"
"1980","3.84","I Wanna Go Back"
"1980","3.97","Nite And Day"
"1980","3.7","Boy From New York City"
"1980","3.12","Love And Rock And Roll"
"1980","4.2","I Just Can't Stop Loving You"
"1980","4.79","Little Jackie Wants To Be A Star"
"1980","3.8","U Got The Look"
"1980","3.67","I Loved 'em Every One"
"1980","3.51","Like A Surgeon"
"1980","5.02","Nightbird"
"1980","3.96","Mountains"
"1980","4.1","Someone That I Used To Love"
"1980","4.48","Hold Tight"
"1980","5.43","Black And Blue"
"1980","6.27","Holding On"
"1980","4.24","These Dreams"
"1980","3.5","It Ain't Enough"
"1980","5.04","Freedom"
"1980","3.77","Rain On The Scarecrow"
"1980","5.9","I Get Off On It"
"1980","4.72","Close My Eyes Forever"
"1980","3.46","In Your Room"
"1980","3.64","Breakaway"
"1980","3.99","Can't We Try"
"1980","3.64","You Make My Dreams"
"1980","4.83","""On Our Own (From """"Ghostbusters II"""")"""
"1980","3.18","Angel Say No"
"1980","3.92","Heart And Soul"
"1980","3.93","Midnight Blue"
"1980","4.17","Talk To Me"
"1980","4.25","How Do You Keep The Music Playing"
"1980","7.32","Something In My House"
"1980","6.15","Weird Science"
"1980","3.57","Ain't Nothin' Goin' On But The Rent"
"1980","3.41","Walk Like An Egyptian"
"1980","4.53","The Closer You Get"
"1980","4.58","Rooms On Fire"
"1980","3.41","Love That Got Away"
"1980","4.5","Another Night"
"1980","4.16","Stand By Me"
"1980","4.36","Tears Run Rings"
"1980","4.51","The Edge Of Heaven"
"1980","3.74","Time (Clock Of The Heart)"
"1980","4.47","Tasty Love"
"1980","3.9","Dancing With The Mountains"
"1980","3.95","Lady Down On Love"
"1980","4.07","Remember (Walking In The Sand)"
"1980","4.14","I Can't Stand It"
"1980","3.06","I'm Still Standing"
"1980","3.73","Anyone Can See"
"1980","4.38","Kiss and Tell"
"1980","3.84","Smuggler's Blues"
"1980","5.62","Der Kommissar"
"1980","8.09","777-9311"
"1980","4.12","I Can't Help It"
"1980","4.26","Heart Hotels"
"1980","4.33","Lawyers In Love"
"1980","3.73","Crazy"
"1980","3.52","Your Love Is Driving Me Crazy"
"1980","3.19","Misunderstanding"
"1980","2.6","Since I Don't Have You"
"1980","3.15","Fool That I Am"
