"year","duration","track","artist","mode","target"
"1980","4.68","Miami","Bob Seger","1","1"
"1980","4.71","Snap Shot","Slave","1","1"
"1980","4.24","""Man Size Love (From """"Running Scared"""")""","Klymaxx","0","1"
"1980","6.98","Promise Me","The Cover Girls","1","1"
"1980","6.36","Wrap Her Up","Elton John","1","1"
"1980","3.96","The Look","Roxette","1","1"
"1980","3.42","Jolé Blon","Gary U.S. Bonds","1","1"
"1980","5.4","Hot Fun In The Summertime","Dayton","1","1"
"1980","2.8","Memorize Your Number","Leif Garrett","0","1"
"1980","5.32","""Oh, People""","Patti LaBelle","1","1"
"1980","5.65","Eminence Front","The Who","0","1"
"1980","4.23","I'm Not The One","The Cars","0","1"
"1980","3.31","Girl You Know It's True","Milli Vanilli","0","1"
"1980","3.98","Private Eyes","Daryl Hall John Oates","0","1"
"1980","3.69","We Close Our Eyes","Go West","1","1"
"1980","2.88","La Bamba","Los Lobos","1","1"
"1980","4.05","Electric Boogie","Marcia Griffiths","1","1"
"1980","3.66","Wild Wild Life","Talking Heads","1","1"
"1980","4.45","You Are In My System","Robert Palmer","0","1"
"1980","8.68","Purple Rain","Prince And The Revolution","1","1"
"1980","5.45","Chiquitita","ABBA","1","1"
"1980","3.9","Wishing I Was Lucky","Wet Wet Wet","1","1"
"1980","4.93","Africa","Toto","1","1"
"1980","4.86","Survive","Jimmy Buffett","1","1"
"1980","4.66","Has Anyone Ever Written Anything For You","Stevie Nicks","1","1"
"1980","4.83","Animal Instinct","Commodores","0","1"
"1980","3.8","Everybody Wants You","Billy Squier","1","1"
"1980","3.93","Can't Stay Away From You","Gloria Estefan & Miami Sound Machine","1","1"
"1980","4.5","Don't Say You Love Me","Billy Squier","1","1"
"1980","3.79","The Wanderer","Donna Summer","1","1"
"1980","6.09","Over And Over","Pajama Party","1","1"
"1980","3.62","Modern Girl","Sheena Easton","1","1"
"1980","2.66","Breakfast In America","Supertramp","0","1"
"1980","5.88","Cruisin'","Smokey Robinson","0","1"
"1980","2.58","On The Wings Of A Nightingale","The Everly Brothers","1","1"
"1980","6.04","Wanna Be Startin' Somethin'","Michael Jackson","0","1"
"1980","3.93","Gypsy Road","Cinderella","1","1"
"1980","6.47","Jump Start","Natalie Cole","0","1"
"1980","3.94","It's Not A Wonder","Little River Band","1","1"
"1980","5.75","Good Music","Joan Jett & the Blackhearts","1","1"
"1980","3.14","I Could Never Miss You (More Than I Do)","Lulu","0","1"
"1980","5.08","Here With Me","REO Speedwagon","1","1"
"1980","4.19","Crossroads","Tracy Chapman","1","1"
"1980","5.63","Absolute Beginners","David Bowie","1","1"
"1980","4.44","Boy In The Box","Corey Hart","1","1"
"1980","4.68","Eye On You","Billy Squier","1","1"
"1980","5.2","Solid","Ashford & Simpson","1","1"
"1980","3.48","Say It Again","Santana","1","1"
"1980","3.75","When You Were Mine","Mitch Ryder","1","1"
"1980","4.47","The Only Way Is Up","Yazz And The Plastic Population","1","1"
"1980","4.27","Let The Feeling Flow","Peabo Bryson","1","1"
"1980","3.55","If I Had My Wish Tonight","David Lasley","1","1"
"1980","5.55","Someone Like You","Daryl Hall","0","1"
"1980","3.73","Angeline","The Allman Brothers Band","1","1"
"1980","4.47","The Power Of Love","Jennifer Rush","1","1"
"1980","3.83","Sendin' All My Love","The Jets","1","1"
"1980","4.9","Hands Across The Sea","Modern English","1","1"
"1980","5.77","Someone Like You","Michael Stanley Band","1","1"
"1980","3.54","You're Gonna Get What's Coming","Bonnie Raitt","0","1"
"1980","3.85","Lady","Kenny Rogers","0","1"
"1980","4.92","Lean On Me","Club Nouveau","1","1"
"1980","3.88","Send Me An Angel '89","Real Life","0","1"
"1980","5.2","Sledgehammer","Peter Gabriel","1","1"
"1980","4.65","What's On Your Mind (Pure Energy)","Information Society","1","1"
"1980","5.03","If I Was Your Girlfriend","Prince","1","1"
"1980","3.17","Innocent Eyes","Graham Nash","0","1"
"1980","5.13","Wet My Whistle","Midnight Star","0","1"
"1980","4","Material Girl","Madonna","1","1"
"1980","3.9","This Is The Time","Dennis DeYoung","1","1"
"1980","3.46","Shattered Dreams","Johnny Hates Jazz","1","1"
"1980","3.82","Candle In The Wind","Elton John","1","1"
"1980","3.27","One To One","Carole King","1","1"
"1980","3.8","Back To Life","Soul II Soul","1","1"
"1980","4.3","One Day In Your Life","Michael Jackson","1","1"
"1980","5.5","Get It On (Bang A Gong)","The Power Station","1","1"
"1980","3.87","How Can I Refuse","Heart","1","1"
"1980","4.48","Big Time","Peter Gabriel","1","1"
"1980","3.15","Somebody's Gonna Love You","Lee Greenwood","1","1"
"1980","4.21","I Live By The Groove","Paul Carrack","0","1"
"1980","4.91","Can't Fight This Feeling","REO Speedwagon","1","1"
"1980","4.85","""It Isn't, It Wasn't, It Ain't Never Gonna Be""","Aretha Franklin/Whitney Houston","0","1"
"1980","2.32","What A Wonderful World","Louis Armstrong","1","1"
"1980","2.64","Workin' For A Livin'","Huey Lewis & The News","1","1"
"1980","3.48","Everything Works If You Let It","Cheap Trick","0","1"
"1980","4.91","The Way You Love Me","Karyn White","1","1"
"1980","3.38","Darlin'","Frank Stallone","1","1"
"1980","3.02","Better Love Next Time","Dr. Hook","1","1"
"1980","3.99","Mathematics","Melissa Manchester","1","1"
"1980","4.11","Valerie","Steve Winwood","1","1"
"1980","3.37","A Shoulder To Cry On","Tommy Page","0","1"
"1980","3","This Man Is Mine","Heart","1","1"
"1980","3.25","A Little Love","Juice Newton","1","1"
"1980","3.47","Words","F.R. David","0","1"
"1980","4.12","It's The End Of The World As We Know It (And I Feel Fine)","R.E.M.","1","1"
"1980","3.91","Another Part Of Me","Michael Jackson","1","1"
"1980","3.63","Could've Been","Tiffany","1","1"
"1980","3.65","Stir It Up","Patti LaBelle","0","1"
"1980","4.76","Can't Hold Back (Your Loving)","Kano","0","1"
"1980","3.86","Don't Run My Life","Spys","1","1"
"1980","4.47","Nightrain","Guns N' Roses","1","1"
"1980","2.98","Spirits In The Material World","The Police","0","1"
"1980","8.08","Freak-A-Zoid","Midnight Star","1","1"
"1980","4.17","Down On Love","Foreigner","1","1"
"1980","5.14","White Hot","Red Rider","0","1"
"1980","4.33","Hands To Heaven","Breathe","1","1"
"1980","3.87","The Sign Of Fire","The Fixx","0","1"
"1980","4.49","Everytime You Cry","The Outfield","1","1"
"1980","5.18","Walking On A Thin Line","Huey Lewis & The News","1","1"
"1980","3.87","We All Sleep Alone","Cher","1","1"
"1980","4.12","20/20","George Benson","0","1"
"1980","4.21","Do What You Do","Jermaine Jackson","0","1"
"1980","4.84","Calling It Love","Animotion","1","1"
"1980","4.27","Take It Away","Paul McCartney","1","1"
"1980","5.51","I Want You Tonight","Pablo Cruise","1","1"
"1980","4.39","Voices Carry","'Til Tuesday","1","1"
"1980","3.51","Don't Cry","Asia","1","1"
"1980","3.69","The Rose","Bette Midler","1","1"
"1980","4.15","Mexican Radio","Wall Of Voodoo","1","1"
"1980","4.44","She's Mine","Steve Perry","0","1"
"1980","4.74","Burning Like A Flame","Dokken","1","1"
"1980","3.34","Minimum Love","Mac McAnally","1","1"
"1980","4.31","Don't Want To Wait Anymore","The Tubes","1","1"
"1980","3.95","Too Much Love To Hide","""Crosby, Stills & Nash""","1","1"
"1980","4.11","Self Control","Laura Branigan","0","1"
"1980","4.12","""Honey, Honey""","David Hudson","1","1"
"1980","4.05","Some Kind Of Friend","Barry Manilow","0","1"
"1980","5.95","Sisters Are Doin' It For Themselves","Eurythmics & Aretha Franklin","0","1"
"1980","4.75","Closer Than Friends","Surface","1","1"
"1980","4.87","Rhythm Of Love","Yes","1","1"
"1980","4.28","Looking Over My Shoulder","'Til Tuesday","1","1"
"1980","3.78","Everywhere","Fleetwood Mac","1","1"
"1980","4.3","The Best Of Times","Styx","1","1"
"1980","4.04","If Your Heart Isn't In It","Atlantic Starr","1","1"
"1980","3.75","Don't Let Him Go","REO Speedwagon","1","1"
"1980","3.51","After The Glitter Fades","Stevie Nicks","1","1"
"1980","5.62","You Better You Bet","The Who","1","1"
"1980","4.3","We Are The Young","Dan Hartman","1","1"
"1980","3.44","Prove Your Love","Taylor Dayne","1","1"
"1980","4.64","Tall Cool One","Robert Plant","0","1"
"1980","2.93","I Will Always Love You","Dolly Parton","1","1"
"1980","4.43","Heartlight","Neil Diamond","1","1"
"1980","3.06","War","Bruce Springsteen","1","1"
"1980","4.68","There Must Be An Angel","Eurythmics","1","1"
"1980","3.01","Axel F","Harold Faltermeyer","1","1"
"1980","3.86","Restless","Starpoint","0","1"
"1980","4.3","Holyanna","Toto","0","1"
"1980","5.35","Emergency","Kool & The Gang","0","1"
"1980","5.33","Planet Rock","Afrika Bambaataa & The Soul Sonic Force","0","1"
"1980","5.11","The Belle Of St. Mark","Sheila E.","1","1"
"1980","4.16","Willie & The Hand Jive","George Thorogood & The Destroyers","1","1"
"1980","3.25","Could I Have This Dance","Anne Murray","1","1"
"1980","4.78","I Want My Girl","Jesse Johnson's Revue","1","1"
"1980","3.47","The One That Really Matters","Survivor","1","1"
"1980","4.27","Sailing","Christopher Cross","1","1"
"1980","5.1","Easy Lover","Philip Bailey With Phil Collins","1","1"
"1980","3.92","Fake","Alexander O'Neal","0","1"
"1980","4.99","Flirtin' With Disaster","Molly Hatchet","1","1"
"1980","4.75","Dreamtime","Daryl Hall","1","1"
"1980","5.42","Never Knew Love Like This Before","Stephanie Mills","1","1"
"1980","4.4","I Must Be Dreaming","Giuffria","1","1"
"1980","2.78","Stand By","Roman Holliday","1","1"
"1980","4.31","Meet El Presidente","Duran Duran","1","1"
"1980","3.85","Come Home With Me Baby","Dead Or Alive","0","1"
"1980","3.74","Catch My Fall","Billy Idol","1","1"
"1980","4.22","I Feel The Earth Move","Martika","1","1"
"1980","4.1","And I Am Telling You I'm Not Going","Jennifer Holliday","1","1"
"1980","3.56","Savin' Myself","Eria Fachin","1","1"
"1980","5.45","Electricland","Bad Company","0","1"
"1980","3.24","Jessie's Girl","Rick Springfield","1","1"
"1980","4","Lady Love Me (One More Time)","George Benson","0","1"
"1980","3.75","Hope You Love Me Like You Say You Do","Huey Lewis & The News","1","1"
"1980","5.07","Broken Land","The Adventures","1","1"
"1980","3.97","Fallen Angel","Poison","1","1"
"1980","5.69","Loving You","Chris Rea","1","1"
"1980","3.82","I Still Believe","Brenda K. Starr","1","1"
"1980","5.77","Digital Display","Ready For The World","0","1"
"1980","4.22","Mickey","Toni Basil","1","1"
"1980","3.61","When We Make Love","Alabama","1","1"
"1980","4.92","Shower Me With Your Love","Surface","1","1"
"1980","2.6","Fire","Bruce Springsteen","0","1"
"1980","3.76","I'm Just Too Shy","Jermaine Jackson","1","1"
"1980","5.94","Side By Side","""Earth, Wind & Fire""","0","1"
"1980","3.87","It's My Life","Talk Talk","1","1"
"1980","3.55","Woman","John Lennon","1","1"
"1980","4.17","Stay Awake","Ronnie Laws","1","1"
"1980","3.62","Twist Of Fate","Olivia Newton-John","0","1"
"1980","3.09","Never Tear Us Apart","INXS","1","1"
"1980","4.26","If Ever You're In My Arms Again","Peabo Bryson","0","1"
"1980","3.97","Eternal Flame","The Bangles","0","1"
"1980","3.79","Don't Get Me Wrong","Pretenders","1","1"
"1980","4.33","Juke Box Hero","Foreigner","1","1"
"1980","4.2","You Ain't Seen Nothing Yet","Figures On A Beach","1","1"
"1980","6.72","Still Loving You","Scorpions","0","1"
"1980","3.97","The Mayor Of Simpleton","XTC","1","1"
"1980","3.66","Now You're In Heaven","Julian Lennon","1","1"
"1980","2.94","Still Right Here In My Heart","Pure Prairie League","1","1"
"1980","3.22","It's My Job","Jimmy Buffett","1","1"
"1980","4.31","Bop 'til You Drop","Rick Springfield","0","1"
"1980","4.51","Weatherman Says","Jack Wagner","1","1"
"1980","5.3","Angelia","Richard Marx","1","1"
"1980","2.9","Out Of Work","Gary U.S. Bonds","0","1"
"1980","4.3","True Blue","Madonna","1","1"
"1980","4.91","I'll Be Good To You","Quincy Jones Featuring Ray Charles & Chaka Khan","0","1"
"1980","3.69","Two Sides Of Love","Sammy Hagar","1","1"
"1980","3.69","Where Did We Go Wrong","Frankie Valli & Chris Forde","1","1"
"1980","3.76","""Promises, Promises""","Naked Eyes","1","1"
"1980","3.77","Bop","Dan Seals","1","1"
"1980","4.82","Alive & Kicking","Simple Minds","1","1"
"1980","2.69","Talkin' Bout A Revolution","Tracy Chapman","1","1"
"1980","6.48","Walk Right Now","The Jacksons","1","1"
"1980","5.58","Soup For One","Chic","1","1"
"1980","3.55","Lost In Your Eyes","Debbie Gibson","1","1"
"1980","4.28","New Year's Day","U2","0","1"
"1980","4.34","All Night Long (All Night)","Lionel Richie","1","1"
"1980","4.44","Power","Kansas","1","1"
"1980","4.05","You","""Earth, Wind & Fire""","1","1"
"1980","3.51","I Can't Help It","Bananarama","0","1"
"1980","4.4","Ritual","Dan Reed Network","1","1"
"1980","3.75","Nothing's Gonna Stop Me Now","Samantha Fox","0","1"
"1980","4.27","Heart And Soul","T'Pau","1","1"
"1980","7.25","Smoking Gun","The Robert Cray Band","0","1"
"1980","5.06","Prime Time","The Alan Parsons Project","1","1"
"1980","4.16","Some Kind Of Lover","Jody Watley","1","1"
"1980","3.35","Who Can It Be Now?","Men At Work","1","1"
"1980","5.13","When It's Over","Loverboy","1","1"
"1980","4.29","Oh Girl","Boy Meets Girl","1","1"
"1980","4","Lovers After All","Melissa Manchester & Peabo Bryson","1","1"
"1980","4.61","Say Goodbye To Hollywood","Billy Joel","1","1"
"1980","3.45","Don Quichotte","Magazine 60","0","1"
"1980","3.56","Chariots Of Fire - Titles","Vangelis","1","1"
"1980","3.97","The Waiting","Tom Petty And The Heartbreakers","1","1"
"1980","3.87","The Very Last Time","Utopia","0","1"
"1980","3.82","Sweet Rachel","Beau Coup","1","1"
"1980","4.03","Somebody Else's Guy","Jocelyn Brown","1","1"
"1980","4.57","Whisper In The Dark","Dionne Warwick","1","1"
"1980","4.21","Time Out Of Mind","Steely Dan","1","1"
"1980","4.17","You Got It (The Right Stuff)","New Kids On The Block","0","1"
"1980","4.39","Run Like Hell","Pink Floyd","1","1"
"1980","4.23","What Kind Of Man Would I Be?","Chicago","1","1"
"1980","3.88","When Will I Be Famous?","Bros","1","1"
"1980","4.15","Ships","Barry Manilow","1","1"
"1980","2.77","Holdin' On For Dear Love","Lobo","1","1"
"1980","3.51","Bit By Bit (Theme From Fletch)","Stephanie Mills","1","1"
"1980","3.84","Runaway","Bon Jovi","0","1"
"1980","4.2","Higher Love","Steve Winwood","1","1"
"1980","4.39","Wild Thing","Tone-Loc","1","1"
"1980","4.6","The Kid's American","Matthew Wilder","0","1"
"1980","4.45","The Secret Of My Success","Night Ranger","1","1"
"1980","4.55","What's Your Hurry Darlin'","Ironhorse","1","1"
"1980","3.53","He Got You","Ronnie Milsap","1","1"
"1980","5.02","It's Not Enough","Starship","0","1"
"1980","3.65","Suzanne","Journey","1","1"
"1980","4.92","Rebels Are We","Chic","1","1"
"1980","3.67","Til You And Your Lover Are Lovers Again","Engelbert Humperdinck","1","1"
"1980","5.87","Freeway Of Love","Aretha Franklin","1","1"
"1980","3.03","Goin' On","The Beach Boys","1","1"
"1980","4.87","I Get Weak","Belinda Carlisle","1","1"
"1980","3.93","Forever","Little Steven","1","1"
"1980","2.72","Seduced","Leon Redbone","1","1"
"1980","4.02","Look At That Cadillac","Stray Cats","1","1"
"1980","4.19","Automatic Man","Michael Sembello","0","1"
"1980","2.75","Hearts On Fire","Randy Meisner","1","1"
"1980","3.94","You Keep Runnin' Away","38 Special","0","1"
"1980","3.71","Ah! Leah!","Donnie Iris","1","1"
"1980","5.68","Hot Thing","Prince","1","1"
"1980","3.76","The Doctor","The Doobie Brothers","1","1"
"1980","4.46","The Reflex","Duran Duran","1","1"
"1980","5.12","Like Flames","Berlin","1","1"
"1980","3.93","Tears Are Falling","KISS","1","1"
"1980","2.85","Clones (We're All)","Alice Cooper","1","1"
"1980","5.41","Don't Need A Gun","Billy Idol","1","1"
"1980","3.74","Me (Without You)","Andy Gibb","1","1"
"1980","5.35","I'll Be Good","Rene & Angela","1","1"
"1980","3.49","All I Need","Jack Wagner","1","1"
"1980","2.72","Crazy Little Thing Called Love","Queen","1","1"
"1980","5.11","Mothers Talk","Tears For Fears","1","1"
"1980","4.97","Young Love","Janet Jackson","1","1"
"1980","4.05","Private Number","The Jets","1","1"
"1980","5.57","The Big Money","Rush","1","1"
"1980","3.53","It's Like We Never Said Goodbye","Crystal Gayle","1","1"
"1980","3.94","Stop This Game","Cheap Trick","1","1"
"1980","2.46","My Mother's Eyes","Bette Midler","1","1"
"1980","3.26","Never Give Up","Sammy Hagar","1","1"
"1980","3.94","Lick It Up","KISS","1","1"
"1980","4.78","Take Off","Bob & Doug McKenzie","1","1"
"1980","4.08","""Wild, Wild West""","The Escape Club","0","1"
"1980","3.17","High School Nights","Dave Edmunds","1","1"
"1980","3.58","Another One Bites The Dust","Queen","0","1"
"1980","6.58","I've Just Begun To Love You","Dynasty","0","1"
"1980","4.05","I've Been In Love Before","Cutting Crew","1","1"
"1980","4.42","Twist My Arm","The Pointer Sisters","1","1"
"1980","3.38","Going To A Go-Go","The Rolling Stones","1","1"
"1980","3.3","I Only Want To Be With You","Nicolette Larson","1","1"
"1980","3.98","Shake It Up","Bad Company","1","1"
"1980","4.61","I Am Love","Jennifer Holliday","0","1"
"1980","4.83","Master Blaster (Jammin')","Stevie Wonder","1","1"
"1980","3.03","Somebody's Knockin'","Terri Gibbs","0","1"
"1980","3.11","Heart Attack","Olivia Newton-John","1","1"
"1980","4.39","Games People Play","The Alan Parsons Project","0","1"
"1980","3.79","Tonight Tonight","Bill Champlin","1","1"
"1980","4.16","A Lucky Guy","Rickie Lee Jones","1","1"
"1980","3.84","Still They Ride","Journey","1","1"
"1980","4.7","Watching You","Slave","1","1"
"1980","4.96","The Way It Is","Bruce Hornsby & The Range","1","1"
"1980","4.77","Through The Years","Kenny Rogers","1","1"
"1980","4.87","Learning To Fly","Pink Floyd","1","1"
"1980","3.82","""Let Me Go, Love""","Nicolette Larson & Michael McDonald","1","1"
"1980","4.37","I Just Called To Say I Love You","Stevie Wonder","1","1"
"1980","3.87","Right Kind Of Love","Quarterflash","0","1"
"1980","7.32","Rock Me","Great White","0","1"
"1980","4.7","All Right Now","Rod Stewart","1","1"
"1980","3.98","Sexual Healing","Marvin Gaye","0","1"
"1980","4.3","Let Me Love You Once","Greg Lake","1","1"
"1980","4.43","Beat Patrol","Starship","1","1"
"1980","4.07","Johnny B. Goode","Peter Tosh","0","1"
"1980","4.04","She Don't Know Me","Bon Jovi","1","1"
"1980","3.84","Here I Am (Just When I Thought I Was Over You)","Air Supply","1","1"
"1980","4.09","Morning Desire","Kenny Rogers","1","1"
"1980","4.15","The Twist","Fat Boys","1","1"
"1980","5.57","Be Still My Beating Heart","Sting","1","1"
"1980","3.94","Don't Misunderstand Me","Rossington Collins Band","1","1"
